sample_id,image_path,code,details
lfw_02627,data/raw/images/lfw_02627.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=29.7, pitch=-28.9"
lfw_02628,data/raw/images/lfw_02628.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-24.2, pitch=-21.3"
lfw_02629,data/raw/images/lfw_02629.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-40.3, pitch=-9.0"
lfw_02630,data/raw/images/lfw_02630.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-23.3, pitch=-34.9"
lfw_02631,data/raw/images/lfw_02631.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=11.4, pitch=-39.2"
lfw_02632,data/raw/images/lfw_02632.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-3.1, pitch=-15.7"
lfw_02633,data/raw/images/lfw_02633.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-2.0, pitch=-63.6"
lfw_02634,data/raw/images/lfw_02634.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-22.4, pitch=-36.6"
lfw_02635,data/raw/images/lfw_02635.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-17.9, pitch=-27.0"
lfw_02636,data/raw/images/lfw_02636.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-17.3, pitch=-31.5"
lfw_02637,data/raw/images/lfw_02637.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=37.0, pitch=-29.8"
lfw_02638,data/raw/images/lfw_02638.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=5.5, pitch=-19.7"
lfw_02639,data/raw/images/lfw_02639.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-2.8, pitch=-22.6"
lfw_02640,data/raw/images/lfw_02640.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-38.5, pitch=-28.2"
lfw_02641,data/raw/images/lfw_02641.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-11.0, pitch=-25.1"
lfw_02642,data/raw/images/lfw_02642.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=3.1, pitch=-23.2"
lfw_02644,data/raw/images/lfw_02644.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=42.4, pitch=-21.2"
lfw_02645,data/raw/images/lfw_02645.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=11.6, pitch=-25.5"
lfw_02646,data/raw/images/lfw_02646.jpg,MULTIPLE_FACES_DETECTED,
lfw_02647,data/raw/images/lfw_02647.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=12.4, pitch=-40.2"
lfw_02649,data/raw/images/lfw_02649.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=0.6, pitch=-16.1"
lfw_02650,data/raw/images/lfw_02650.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-24.8, pitch=-3.5"
lfw_02652,data/raw/images/lfw_02652.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=58.4, pitch=-9.7"
lfw_02653,data/raw/images/lfw_02653.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-42.5, pitch=-9.5"
lfw_02655,data/raw/images/lfw_02655.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=16.2, pitch=-12.7"
lfw_02656,data/raw/images/lfw_02656.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-6.3, pitch=-15.7"
lfw_02659,data/raw/images/lfw_02659.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-31.5, pitch=-15.9"
lfw_02660,data/raw/images/lfw_02660.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=37.6, pitch=-17.5"
lfw_02661,data/raw/images/lfw_02661.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=24.9, pitch=-14.9"
lfw_02662,data/raw/images/lfw_02662.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=11.6, pitch=-21.9"
lfw_02663,data/raw/images/lfw_02663.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=31.7, pitch=-29.5"
lfw_02664,data/raw/images/lfw_02664.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=22.0, pitch=-24.1"
lfw_02665,data/raw/images/lfw_02665.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=11.4, pitch=-18.6"
lfw_02666,data/raw/images/lfw_02666.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=12.8, pitch=-27.8"
lfw_02669,data/raw/images/lfw_02669.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=37.5, pitch=-23.4"
lfw_02670,data/raw/images/lfw_02670.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=25.0, pitch=-31.2"
lfw_02672,data/raw/images/lfw_02672.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=31.9, pitch=-15.2"
lfw_02673,data/raw/images/lfw_02673.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-7.2, pitch=-26.6"
lfw_02674,data/raw/images/lfw_02674.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=67.9, pitch=-15.3"
lfw_02675,data/raw/images/lfw_02675.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-21.1, pitch=-13.0"
lfw_02676,data/raw/images/lfw_02676.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-21.0, pitch=-32.5"
lfw_02677,data/raw/images/lfw_02677.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-12.7, pitch=-17.2"
lfw_02678,data/raw/images/lfw_02678.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-2.5, pitch=-23.1"
lfw_02679,data/raw/images/lfw_02679.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-9.7, pitch=-21.5"
lfw_02680,data/raw/images/lfw_02680.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=19.3, pitch=-30.8"
lfw_02681,data/raw/images/lfw_02681.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-9.4, pitch=-40.7"
lfw_02682,data/raw/images/lfw_02682.jpg,MULTIPLE_FACES_DETECTED,
lfw_02683,data/raw/images/lfw_02683.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-59.0, pitch=-18.3"
lfw_02684,data/raw/images/lfw_02684.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-0.1, pitch=-37.4"
lfw_02685,data/raw/images/lfw_02685.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-20.0, pitch=-22.1"
lfw_02686,data/raw/images/lfw_02686.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-6.7, pitch=-22.2"
lfw_02687,data/raw/images/lfw_02687.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=13.4, pitch=-32.3"
lfw_02688,data/raw/images/lfw_02688.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=6.1, pitch=-26.8"
lfw_02689,data/raw/images/lfw_02689.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-30.4, pitch=-8.0"
lfw_02690,data/raw/images/lfw_02690.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=13.0, pitch=-21.3"
lfw_02691,data/raw/images/lfw_02691.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=37.9, pitch=-20.6"
lfw_02692,data/raw/images/lfw_02692.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=46.8, pitch=-28.0"
lfw_02693,data/raw/images/lfw_02693.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-70.1, pitch=-26.5"
lfw_02694,data/raw/images/lfw_02694.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=26.1, pitch=-21.4"
lfw_02695,data/raw/images/lfw_02695.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-39.1, pitch=-12.9"
lfw_02696,data/raw/images/lfw_02696.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=33.9, pitch=-17.2"
lfw_02698,data/raw/images/lfw_02698.jpg,MULTIPLE_FACES_DETECTED,
lfw_02699,data/raw/images/lfw_02699.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-53.3, pitch=-24.4"
lfw_02701,data/raw/images/lfw_02701.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=9.1, pitch=-21.1"
lfw_02702,data/raw/images/lfw_02702.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-4.8, pitch=-20.8"
lfw_02703,data/raw/images/lfw_02703.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=17.2, pitch=-24.8"
lfw_02704,data/raw/images/lfw_02704.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-7.6, pitch=-38.6"
lfw_02705,data/raw/images/lfw_02705.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-37.9, pitch=-10.6"
lfw_02706,data/raw/images/lfw_02706.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=40.0, pitch=-12.2"
lfw_02707,data/raw/images/lfw_02707.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=21.4, pitch=-26.9"
lfw_02709,data/raw/images/lfw_02709.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=24.2, pitch=-19.5"
lfw_02710,data/raw/images/lfw_02710.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=26.2, pitch=-26.4"
lfw_02711,data/raw/images/lfw_02711.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=0.4, pitch=-21.1"
lfw_02712,data/raw/images/lfw_02712.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-20.3, pitch=-17.8"
lfw_02714,data/raw/images/lfw_02714.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-42.2, pitch=-26.6"
lfw_02715,data/raw/images/lfw_02715.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-18.8, pitch=-29.4"
lfw_02718,data/raw/images/lfw_02718.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=0.2, pitch=-23.5"
lfw_02719,data/raw/images/lfw_02719.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=41.0, pitch=-3.8"
lfw_02721,data/raw/images/lfw_02721.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=26.0, pitch=-22.3"
lfw_02723,data/raw/images/lfw_02723.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=23.0, pitch=-23.3"
lfw_02724,data/raw/images/lfw_02724.jpg,MULTIPLE_FACES_DETECTED,
lfw_02725,data/raw/images/lfw_02725.jpg,MULTIPLE_FACES_DETECTED,
lfw_02726,data/raw/images/lfw_02726.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=37.4, pitch=-24.1"
lfw_02727,data/raw/images/lfw_02727.jpg,MULTIPLE_FACES_DETECTED,
lfw_02728,data/raw/images/lfw_02728.jpg,MULTIPLE_FACES_DETECTED,
lfw_02729,data/raw/images/lfw_02729.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=15.0, pitch=-9.6"
lfw_02730,data/raw/images/lfw_02730.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=0.7, pitch=-20.5"
lfw_02731,data/raw/images/lfw_02731.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=17.5, pitch=-30.1"
lfw_02732,data/raw/images/lfw_02732.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=1.6, pitch=-29.8"
lfw_02733,data/raw/images/lfw_02733.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=50.5, pitch=-35.2"
lfw_02734,data/raw/images/lfw_02734.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=23.8, pitch=-14.7"
lfw_02735,data/raw/images/lfw_02735.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-15.3, pitch=-14.0"
lfw_02736,data/raw/images/lfw_02736.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-46.4, pitch=-16.3"
lfw_02738,data/raw/images/lfw_02738.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=9.2, pitch=-39.4"
lfw_02739,data/raw/images/lfw_02739.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=28.1, pitch=-34.6"
lfw_02740,data/raw/images/lfw_02740.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-21.8, pitch=-43.1"
lfw_02741,data/raw/images/lfw_02741.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-10.7, pitch=-44.8"
lfw_02742,data/raw/images/lfw_02742.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-28.2, pitch=-24.9"
lfw_02743,data/raw/images/lfw_02743.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=51.5, pitch=-32.2"
lfw_02744,data/raw/images/lfw_02744.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-19.7, pitch=-59.3"
lfw_02746,data/raw/images/lfw_02746.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-8.6, pitch=-23.1"
lfw_02747,data/raw/images/lfw_02747.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=25.6, pitch=-28.6"
lfw_02748,data/raw/images/lfw_02748.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-1.4, pitch=-45.9"
lfw_02749,data/raw/images/lfw_02749.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=0.5, pitch=-31.9"
lfw_02752,data/raw/images/lfw_02752.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=5.9, pitch=-25.2"
lfw_02753,data/raw/images/lfw_02753.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-13.0, pitch=-30.3"
lfw_02754,data/raw/images/lfw_02754.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-4.6, pitch=-19.9"
lfw_02755,data/raw/images/lfw_02755.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=23.7, pitch=-32.4"
lfw_02756,data/raw/images/lfw_02756.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=3.5, pitch=-41.6"
lfw_02757,data/raw/images/lfw_02757.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=51.8, pitch=-5.1"
lfw_02758,data/raw/images/lfw_02758.jpg,MULTIPLE_FACES_DETECTED,
lfw_02759,data/raw/images/lfw_02759.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=39.4, pitch=-15.9"
lfw_02760,data/raw/images/lfw_02760.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-22.1, pitch=-17.2"
lfw_02761,data/raw/images/lfw_02761.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-22.5, pitch=-17.5"
lfw_02762,data/raw/images/lfw_02762.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=21.2, pitch=-19.5"
lfw_02763,data/raw/images/lfw_02763.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=12.5, pitch=-35.7"
lfw_02764,data/raw/images/lfw_02764.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-13.1, pitch=-37.0"
lfw_02765,data/raw/images/lfw_02765.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=31.5, pitch=-25.7"
lfw_02766,data/raw/images/lfw_02766.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=11.7, pitch=-28.2"
lfw_02767,data/raw/images/lfw_02767.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-1.5, pitch=-26.1"
lfw_02768,data/raw/images/lfw_02768.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=34.0, pitch=-18.6"
lfw_02769,data/raw/images/lfw_02769.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=40.7, pitch=-29.2"
lfw_02770,data/raw/images/lfw_02770.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=15.2, pitch=-65.7"
lfw_02771,data/raw/images/lfw_02771.jpg,MULTIPLE_FACES_DETECTED,
lfw_02772,data/raw/images/lfw_02772.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=36.1, pitch=-26.6"
lfw_02773,data/raw/images/lfw_02773.jpg,MULTIPLE_FACES_DETECTED,
lfw_02774,data/raw/images/lfw_02774.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=9.6, pitch=-39.1"
lfw_02775,data/raw/images/lfw_02775.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-43.6, pitch=-21.7"
lfw_02776,data/raw/images/lfw_02776.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=13.8, pitch=-23.2"
lfw_02777,data/raw/images/lfw_02777.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-15.7, pitch=-31.9"
lfw_02778,data/raw/images/lfw_02778.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=42.8, pitch=-24.2"
lfw_02779,data/raw/images/lfw_02779.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-3.6, pitch=-21.6"
lfw_02780,data/raw/images/lfw_02780.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-17.9, pitch=-32.2"
lfw_02782,data/raw/images/lfw_02782.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-16.6, pitch=-44.4"
lfw_02783,data/raw/images/lfw_02783.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-9.0, pitch=-27.9"
lfw_02784,data/raw/images/lfw_02784.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=9.3, pitch=-34.6"
lfw_02785,data/raw/images/lfw_02785.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=16.2, pitch=-41.9"
lfw_02786,data/raw/images/lfw_02786.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=9.6, pitch=-33.4"
lfw_02787,data/raw/images/lfw_02787.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=23.6, pitch=-6.4"
lfw_02788,data/raw/images/lfw_02788.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=36.7, pitch=-38.1"
lfw_02789,data/raw/images/lfw_02789.jpg,MULTIPLE_FACES_DETECTED,
lfw_02790,data/raw/images/lfw_02790.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=51.5, pitch=-15.7"
lfw_02792,data/raw/images/lfw_02792.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=-0.0, pitch=-28.6"
lfw_02793,data/raw/images/lfw_02793.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=49.4, pitch=-35.1"
lfw_02794,data/raw/images/lfw_02794.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=23.8, pitch=-41.9"
lfw_02795,data/raw/images/lfw_02795.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=28.0, pitch=-12.3"
lfw_02796,data/raw/images/lfw_02796.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=16.6, pitch=-26.1"
lfw_02797,data/raw/images/lfw_02797.jpg,FACE_TOO_ANGLED_OR_SMALL,"Pose out of frontal band (|yaw|<=15.0, |pitch|<=15.0): yaw=38.6, pitch=-37.6"
