path,p_photo,reaches_gate
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1432.jpg,0.887129,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1433.jpg,0.803453,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1434.jpg,0.921121,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1435.jpg,0.818941,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1436.jpg,0.447544,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1437.jpg,0.899240,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1438.jpg,0.891198,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1439.jpg,0.791659,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/144.jpg,0.956807,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1440.jpg,0.551471,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1441.jpg,0.649226,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1442.jpg,0.739812,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1443.jpg,0.882641,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1444.jpg,0.947858,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1445.jpg,0.773295,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1446.jpg,0.936958,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1447.jpg,0.936925,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1448.jpg,0.727456,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1449.jpg,0.810745,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/145.jpg,0.231367,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1450.jpg,0.806837,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1451.jpg,0.908479,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1452.jpg,0.636008,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1453.jpg,0.851008,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1454.jpg,0.826482,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1455.jpg,0.947436,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1456.jpg,0.769823,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1457.jpg,0.523089,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1458.jpg,0.839266,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1459.jpg,0.815743,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/146.jpg,0.709712,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1460.jpg,0.825064,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1461.jpg,0.768229,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1462.jpg,0.881749,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1463.jpg,0.672922,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1464.jpg,0.885050,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1465.jpg,0.616596,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1466.jpg,0.734545,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1467.jpg,0.903696,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1468.jpg,0.614729,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1469.jpg,0.894416,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/147.jpg,0.877360,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1470.jpg,0.927348,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1471.jpg,0.716854,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1472.jpg,0.790281,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1473.jpg,0.852228,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1474.jpg,0.915848,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1475.jpg,0.800501,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1476.jpg,0.947085,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1477.jpg,0.958330,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1478.jpg,0.836457,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1479.jpg,0.950900,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/148.jpg,0.958619,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1480.jpg,0.694159,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1481.jpg,0.753150,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1482.jpg,0.926850,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1483.jpg,0.579990,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1484.jpg,0.653612,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1485.jpg,0.512906,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1486.jpg,0.947419,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1487.jpg,0.978487,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1488.jpg,0.902682,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1489.jpg,0.726613,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/149.jpg,0.932524,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1490.jpg,0.725473,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1491.jpg,0.634078,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1492.jpg,0.637013,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1493.jpg,0.820742,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1494.jpg,0.863218,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1495.jpg,0.524990,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1496.jpg,0.827852,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1497.jpg,0.536159,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1498.jpg,0.903962,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1499.jpg,0.916887,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/15.jpg,0.899745,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/150.jpg,0.393972,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1500.jpg,0.736317,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1501.jpg,0.847636,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1502.jpg,0.617233,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1503.jpg,0.849338,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1504.jpg,0.440177,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1505.jpg,0.379075,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1506.jpg,0.743137,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1507.jpg,0.920930,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1508.jpg,0.728026,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1509.jpg,0.937980,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/151.jpg,0.888965,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1510.jpg,0.721744,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1511.jpg,0.575263,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1512.jpg,0.784161,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1513.jpg,0.907196,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1514.jpg,0.691615,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1515.jpg,0.629790,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1516.jpg,0.738849,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1517.jpg,0.756906,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1518.jpg,0.540661,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1519.jpg,0.939267,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/152.jpg,0.769197,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1520.jpg,0.884675,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1521.jpg,0.956258,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1522.jpg,0.680590,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1523.jpg,0.752356,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1524.jpg,0.673042,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1525.jpg,0.675192,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1526.jpg,0.965640,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1527.jpg,0.752805,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1528.jpg,0.678938,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1529.jpg,0.695542,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/153.jpg,0.728837,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1530.jpg,0.907326,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1531.jpg,0.903071,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1532.jpg,0.836620,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1533.jpg,0.833247,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1534.jpg,0.861216,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1535.jpg,0.936948,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1536.jpg,0.952654,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1537.jpg,0.820092,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1538.jpg,0.860110,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1539.jpg,0.844097,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/154.jpg,0.885001,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1540.jpg,0.915898,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1541.jpg,0.936603,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1542.jpg,0.809154,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1543.jpg,0.810180,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1544.jpg,0.894409,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1545.jpg,0.924045,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1546.jpg,0.831911,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1547.jpg,0.837461,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1548.jpg,0.699625,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1549.jpg,0.881427,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/155.jpg,0.429942,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1550.jpg,0.775452,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1551.jpg,0.436810,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1552.jpg,0.886519,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1553.jpg,0.863075,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1554.jpg,0.823192,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1555.jpg,0.705101,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1556.jpg,0.693095,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1557.jpg,0.879512,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1558.jpg,0.595126,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1559.jpg,0.676908,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/156.jpg,0.736035,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1560.jpg,0.944013,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1561.jpg,0.941498,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1562.jpg,0.859352,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1563.jpg,0.897425,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1564.jpg,0.731066,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1565.jpg,0.464079,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1566.jpg,0.911511,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1567.jpg,0.483140,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1568.jpg,0.764710,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1569.jpg,0.918033,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/157.jpg,0.906038,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1570.jpg,0.823239,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1571.jpg,0.952745,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1572.jpg,0.833487,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1573.jpg,0.842116,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1574.jpg,0.918473,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1575.jpg,0.715306,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1576.jpg,0.820700,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1577.jpg,0.933061,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1578.jpg,0.688342,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1579.jpg,0.927773,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/158.jpg,0.854692,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1580.jpg,0.761515,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1581.jpg,0.758747,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1582.jpg,0.532850,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1583.jpg,0.894492,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1584.jpg,0.756154,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1585.jpg,0.740137,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1586.jpg,0.691204,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1587.jpg,0.873433,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1588.jpg,0.586471,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1589.jpg,0.914836,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/159.jpg,0.916211,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1590.jpg,0.959156,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1591.jpg,0.928978,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1592.jpg,0.962223,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1593.jpg,0.594956,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1594.jpg,0.715150,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1595.jpg,0.316190,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1596.jpg,0.964132,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1597.jpg,0.844385,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1598.jpg,0.807234,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1599.jpg,0.616755,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/16.jpg,0.848812,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/160.jpg,0.794986,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1600.jpg,0.868742,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1601.jpg,0.913780,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1602.jpg,0.813855,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1603.jpg,0.828409,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1604.jpg,0.954823,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1605.jpg,0.835205,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1606.jpg,0.804617,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1607.jpg,0.883519,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1608.jpg,0.220831,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1609.jpg,0.636000,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/161.jpg,0.946735,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1610.jpg,0.875520,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1611.jpg,0.547082,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1612.jpg,0.894819,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1613.jpg,0.946109,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1614.jpg,0.382964,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1615.jpg,0.740641,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1616.jpg,0.935728,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1617.jpg,0.540990,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1618.jpg,0.851746,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1619.jpg,0.831761,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/162.jpg,0.940140,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1620.jpg,0.925422,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1621.jpg,0.936617,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1622.jpg,0.888830,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1623.jpg,0.876715,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1624.jpg,0.852970,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1625.jpg,0.953482,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1626.jpg,0.977603,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1627.jpg,0.849703,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1628.jpg,0.838919,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1629.jpg,0.633424,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/163.jpg,0.868932,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1630.jpg,0.835907,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1631.jpg,0.804083,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1632.jpg,0.885340,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1633.jpg,0.932838,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1634.jpg,0.548763,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1635.jpg,0.859675,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1636.jpg,0.860988,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1637.jpg,0.300116,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1638.jpg,0.857967,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1639.jpg,0.771246,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/164.jpg,0.485917,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1640.jpg,0.899703,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1641.jpg,0.742409,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1642.jpg,0.749381,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1643.jpg,0.465320,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1644.jpg,0.803081,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1645.jpg,0.537112,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1646.jpg,0.772277,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1647.jpg,0.877585,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1648.jpg,0.807659,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1649.jpg,0.715004,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/165.jpg,0.910184,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1650.jpg,0.937274,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1651.jpg,0.734477,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1652.jpg,0.980259,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1653.jpg,0.818894,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1654.jpg,0.906598,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1655.jpg,0.772000,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1656.jpg,0.678699,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1657.jpg,0.926342,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1658.jpg,0.663995,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1659.jpg,0.954993,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/166.jpg,0.587416,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1660.jpg,0.956710,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1661.jpg,0.855892,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1662.jpg,0.843172,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1663.jpg,0.765334,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1664.jpg,0.819713,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1665.jpg,0.639571,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1666.jpg,0.935174,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1667.jpg,0.966961,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1668.jpg,0.474064,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1669.jpg,0.642481,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/167.jpg,0.641959,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1670.jpg,0.515590,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1671.jpg,0.905530,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1672.jpg,0.666966,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1673.jpg,0.923785,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1674.jpg,0.927408,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1675.jpg,0.930722,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1676.jpg,0.489075,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1677.jpg,0.701220,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1678.jpg,0.573582,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1679.jpg,0.953025,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/168.jpg,0.583820,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1680.jpg,0.907025,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1681.jpg,0.894365,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1682.jpg,0.899510,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1683.jpg,0.952639,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1684.jpg,0.648522,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1685.jpg,0.766997,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1686.jpg,0.880422,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1687.jpg,0.874100,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1688.jpg,0.801503,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1689.jpg,0.762094,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/169.jpg,0.980921,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1690.jpg,0.414468,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1691.jpg,0.843648,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1692.jpg,0.766407,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1693.jpg,0.833092,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1694.jpg,0.839444,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1695.jpg,0.454387,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1696.jpg,0.926486,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1697.jpg,0.451679,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1698.jpg,0.923695,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1699.jpg,0.918283,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/17.jpg,0.686935,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/170.jpg,0.849943,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1700.jpg,0.605691,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1701.jpg,0.861577,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1702.jpg,0.789509,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1703.jpg,0.705578,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1704.jpg,0.549182,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1705.jpg,0.762674,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1706.jpg,0.699343,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1707.jpg,0.704451,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1708.jpg,0.708314,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1709.jpg,0.925363,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/171.jpg,0.932351,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1710.jpg,0.884877,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1711.jpg,0.760420,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1712.jpg,0.901170,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1713.jpg,0.946121,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1714.jpg,0.712111,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1715.jpg,0.972586,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1716.jpg,0.680240,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1717.jpg,0.739305,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1718.jpg,0.770828,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1719.jpg,0.844477,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/172.jpg,0.851553,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1720.jpg,0.782707,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1721.jpg,0.888341,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1722.jpg,0.861828,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1723.jpg,0.618329,0
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1724.jpg,0.820911,1
/home/tr3x/Projects/glow-mark/datasets/FairFace/val/1725.jpg,0.665598,0
