region,gender,feature,p20,p80,mu,sigma,n,gate_version,feature_contract_version
Southeast Asian,male,mouth_corner_tilt_deg,-1.2098760148587266,1.19444074611642,-0.019323076674092134,1.5463252574291315,2293,n2367_pose1668,v1
Southeast Asian,male,mouth_width_ratio,0.3345319741235087,0.4208921419160852,0.37686969794354475,0.04889396220927105,2293,n2367_pose1668,v1
Southeast Asian,male,nose_length_ratio,0.15507802609892543,0.18784971978774903,0.17142689545662795,0.019365518680327466,2293,n2367_pose1668,v1
Southeast Asian,male,nose_tip_deviation_ratio,0.04326849567043727,0.2569348901890769,0.1491610051618646,0.11161332256703685,2293,n2367_pose1668,v1
Southeast Asian,male,nose_width_ratio,0.2094088559385808,0.23421062059566328,0.2221460604908401,0.014894212825695802,2293,n2367_pose1668,v1
Southeast Asian,male,philtrum_ratio,0.07193654013366275,0.098607494826891,0.08553094857378175,0.015264089271339596,2293,n2367_pose1668,v1
Southeast Asian,male,symmetry_error,0.02468232313791911,0.14231652319431307,0.08254760278919301,0.05983946694344464,2293,n2367_pose1668,v1
Southeast Asian,male,upper_lip_ratio,0.031308308025827083,0.04622209663214344,0.03897410330795968,0.008814046233402642,2293,n2367_pose1668,v1
Southeast Asian,pooled,beauty_score_raw,30.515015411376954,53.88186798095703,42.5520362790988,13.696107473516484,4538,n2367_pose1668,v1
Southeast Asian,pooled,brow_height_ratio,0.13425063320236308,0.1611738253924306,0.14773730975420435,0.016146255288402467,4538,n2367_pose1668,v1
Southeast Asian,pooled,brow_tilt_deg,-1.2879303782218954,1.2835363621853515,0.023656705777688837,1.6692829893459649,4538,n2367_pose1668,v1
Southeast Asian,pooled,cheekbone_width_ratio,0.9821134126144465,0.9972088882710806,0.9894723226462525,0.009211284711953656,4538,n2367_pose1668,v1
Southeast Asian,pooled,chin_width_ratio,0.3080292433690155,0.3426497022550531,0.3255986487323548,0.021958130883535553,4538,n2367_pose1668,v1
Southeast Asian,pooled,eye_openness_ratio,0.23972403376823595,0.36681809084994343,0.3005854987689487,0.08388017899740491,4538,n2367_pose1668,v1
Southeast Asian,pooled,eye_size_ratio,0.1766214313374691,0.20611974285293166,0.1915370119155101,0.018021567048101927,4538,n2367_pose1668,v1
Southeast Asian,pooled,eye_spacing_ratio,1.2059227892909914,1.4377397564314598,1.3241560030584187,0.14001345721385175,4538,n2367_pose1668,v1
Southeast Asian,pooled,eye_tilt_deg,-0.6688257625621813,0.7673549044466355,0.039707526130055515,0.9751812347968766,4538,n2367_pose1668,v1
Southeast Asian,pooled,face_aspect_ratio,0.826327161329564,0.9156503263128228,0.8710658734076591,0.055793266863231536,4538,n2367_pose1668,v1
Southeast Asian,pooled,jaw_angle_sharpness,103.19455345166165,112.11012546596322,107.64377594500709,5.524349898412805,4538,n2367_pose1668,v1
Southeast Asian,pooled,jaw_width_ratio,0.7788961878301689,0.8223396304409327,0.8007195097867739,0.026395309375999126,4538,n2367_pose1668,v1
Southeast Asian,pooled,lip_thickness_ratio,0.0034838192687523424,0.0764925431832941,0.04242288955098768,0.0381925098741711,4538,n2367_pose1668,v1
Southeast Asian,pooled,lower_cheek_ratio,0.8748189894422231,0.9116915699339122,0.8930326620583315,0.022465204396971684,4538,n2367_pose1668,v1
Southeast Asian,pooled,lowerface_length_ratio,0.4495199193573287,0.5214074499877634,0.48590579000870443,0.04374908476647759,4538,n2367_pose1668,v1
Southeast Asian,pooled,midface_length_ratio,0.17273317913841865,0.23453246085286197,0.2032030425526315,0.037764194579066976,4538,n2367_pose1668,v1
Southeast Asian,pooled,mouth_corner_tilt_deg,-1.2186855890508586,1.1190831599427011,-0.05810082846058449,1.6186451802912714,4538,n2367_pose1668,v1
Southeast Asian,pooled,mouth_width_ratio,0.3380810516771814,0.4324991013891766,0.3848606798531063,0.05231492294066692,4538,n2367_pose1668,v1
Southeast Asian,pooled,nose_length_ratio,0.15622582322664436,0.18876700937406363,0.1722139085571689,0.019248835246604576,4538,n2367_pose1668,v1
Southeast Asian,pooled,nose_tip_deviation_ratio,0.04456959534923695,0.26282993166995317,0.15368179231694917,0.11643543945801006,4538,n2367_pose1668,v1
Southeast Asian,pooled,nose_width_ratio,0.20892993474541655,0.233556335543995,0.22160897378676261,0.01487128449322156,4538,n2367_pose1668,v1
Southeast Asian,pooled,philtrum_ratio,0.06929777230099896,0.09551687630809233,0.08265870313111601,0.015557658820352049,4538,n2367_pose1668,v1
Southeast Asian,pooled,symmetry_error,0.025107479095458983,0.14308798362811406,0.08397172046898993,0.060462836759648864,4538,n2367_pose1668,v1
Southeast Asian,pooled,upper_lip_ratio,0.031217587080524495,0.04585994098220738,0.03865843175857316,0.008601348526695288,4538,n2367_pose1668,v1
White,female,beauty_score_raw,37.17338485717774,63.8346534729004,50.68682828580952,15.135765947881268,3285,n2367_pose1668,v1
White,female,brow_height_ratio,0.12707739938467189,0.15847286369811736,0.14331785947733602,0.018666081567709044,3285,n2367_pose1668,v1
White,female,brow_tilt_deg,-1.2229677717053147,1.2389530779242386,-0.0021439110404667385,1.6206398862084859,3285,n2367_pose1668,v1
White,female,cheekbone_width_ratio,0.9811553813497113,0.9953830471965651,0.9881173756305448,0.008415227073967385,3285,n2367_pose1668,v1
White,female,chin_width_ratio,0.3114530692526636,0.34222103930863096,0.327266173333642,0.01960349394466884,3285,n2367_pose1668,v1
White,female,eye_openness_ratio,0.24890142047824138,0.37882170226705325,0.3118628377262355,0.08410963422268036,3285,n2367_pose1668,v1
White,female,eye_size_ratio,0.17876261351106038,0.21057180490295943,0.19493023381369035,0.019166032554091206,3285,n2367_pose1668,v1
White,female,eye_spacing_ratio,1.1587346940935106,1.4045361713656634,1.2840649474341879,0.14971905329839155,3285,n2367_pose1668,v1
White,female,eye_tilt_deg,-0.7080342650559059,0.7630949924876843,0.0379782224704554,0.9854968645537288,3285,n2367_pose1668,v1
White,female,face_aspect_ratio,0.8047478386307279,0.8989685123597057,0.8530103388941717,0.058339272798102054,3285,n2367_pose1668,v1
White,female,jaw_angle_sharpness,104.5826522219381,114.12969759508569,109.29494921816554,5.889484978834874,3285,n2367_pose1668,v1
White,female,jaw_width_ratio,0.7844697372206338,0.8229230284221055,0.8036536487879237,0.023574847181657643,3285,n2367_pose1668,v1
White,female,lip_thickness_ratio,0.003868612125523699,0.08282411569850141,0.04857969792462247,0.03848611184774272,3285,n2367_pose1668,v1
White,female,lower_cheek_ratio,0.8772564826449837,0.9103565502622183,0.8934431430174592,0.020267832019674446,3285,n2367_pose1668,v1
White,female,lowerface_length_ratio,0.4526900054625177,0.5251283952782185,0.4890280849202384,0.04475368917169707,3285,n2367_pose1668,v1
White,female,midface_length_ratio,0.16592688409700468,0.23490517083140466,0.20027544798410934,0.04154293288030897,3285,n2367_pose1668,v1
White,female,mouth_corner_tilt_deg,-1.0251126323275936,1.3240432834082558,0.14584568679402302,1.5597388714158866,3285,n2367_pose1668,v1
White,female,mouth_width_ratio,0.3506218050453992,0.4636005877279789,0.4071853212321584,0.05817270965017323,3285,n2367_pose1668,v1
White,female,nose_length_ratio,0.15227655909691362,0.18745816146229255,0.17020603259707218,0.02095932564349361,3285,n2367_pose1668,v1
White,female,nose_tip_deviation_ratio,0.04725128043494751,0.2856445537875323,0.16807733787538875,0.12301605296075183,3285,n2367_pose1668,v1
White,female,nose_width_ratio,0.2036929470955234,0.22758090337057105,0.21601410686327427,0.014470549459014822,3285,n2367_pose1668,v1
White,female,philtrum_ratio,0.06804072061010913,0.0944157347378506,0.08111636376478283,0.015206686381901431,3285,n2367_pose1668,v1
White,female,symmetry_error,0.025361378490924836,0.14796403646469117,0.08789613987137253,0.06222275497669696,3285,n2367_pose1668,v1
White,female,upper_lip_ratio,0.025919780563287146,0.03968841215986642,0.032931262971504,0.008147531393441612,3285,n2367_pose1668,v1
White,male,beauty_score_raw,35.67015609741211,62.63183975219727,49.45066131147563,15.370026626728741,3203,n2367_pose1668,v1
White,male,brow_height_ratio,0.11838923942107955,0.15129137013005542,0.13485069993905618,0.019293683442806426,3203,n2367_pose1668,v1
White,male,brow_tilt_deg,-1.2743754746659897,1.1850616723641896,-0.07318490063350554,1.613256523597406,3203,n2367_pose1668,v1
White,male,cheekbone_width_ratio,0.9829806384951015,0.9973437800580873,0.9899210293291377,0.008783430078040338,3203,n2367_pose1668,v1
White,male,chin_width_ratio,0.3196748548727581,0.3523875402064778,0.3363985781264658,0.021331595792924096,3203,n2367_pose1668,v1
White,male,eye_openness_ratio,0.23469762848425865,0.37006039606149355,0.29958539134241113,0.08486315989433153,3203,n2367_pose1668,v1
White,male,eye_size_ratio,0.17561443370161772,0.2044409382611431,0.19025500216234473,0.018007416184006853,3203,n2367_pose1668,v1
White,male,eye_spacing_ratio,1.1772349898062644,1.406172933218812,1.2955545404318567,0.14424852347012498,3203,n2367_pose1668,v1
White,male,eye_tilt_deg,-0.795438121526151,0.7886562669242513,-0.01988669708183303,1.0592401006951802,3203,n2367_pose1668,v1
White,male,face_aspect_ratio,0.80390110087573,0.902897986289896,0.854791630489203,0.0619828438848772,3203,n2367_pose1668,v1
White,male,jaw_angle_sharpness,103.83771409121601,114.5785660731947,109.111715301111,6.356782976820711,3203,n2367_pose1668,v1
White,male,jaw_width_ratio,0.7910063150856639,0.8317524322231228,0.8115732126439407,0.025318430442387272,3203,n2367_pose1668,v1
White,male,lip_thickness_ratio,0.0023833909641683116,0.06915798995294578,0.03659077063063377,0.03558584246524246,3203,n2367_pose1668,v1
White,male,lower_cheek_ratio,0.8823111356023068,0.9180512952872576,0.9001835621331807,0.02195268913854437,3203,n2367_pose1668,v1
White,male,lowerface_length_ratio,0.45800361696925546,0.5351556304953433,0.49683620996573014,0.04548916487333599,3203,n2367_pose1668,v1
White,male,midface_length_ratio,0.16191203044969435,0.2335906292313165,0.1972163918370489,0.04284184536208409,3203,n2367_pose1668,v1
White,male,mouth_corner_tilt_deg,-1.1080881488478047,1.3647645512377495,0.12853326132109755,1.6871665180861894,3203,n2367_pose1668,v1
White,male,mouth_width_ratio,0.3347255263050437,0.4342863196975617,0.38419279917438687,0.05342904742316171,3203,n2367_pose1668,v1
White,male,nose_length_ratio,0.15223580876014114,0.18919025281212368,0.1707940637155515,0.021402847020474215,3203,n2367_pose1668,v1
White,male,nose_tip_deviation_ratio,0.04198895851307781,0.2768988573875349,0.1607483592153304,0.11965820586236557,3203,n2367_pose1668,v1
White,male,nose_width_ratio,0.20446141300605022,0.22980710005118543,0.21740593976862665,0.0159154945584374,3203,n2367_pose1668,v1
White,male,philtrum_ratio,0.0761818443513777,0.10247295913908684,0.08952681871561251,0.01534857102658615,3203,n2367_pose1668,v1
White,male,symmetry_error,0.023052264253298444,0.14772926767667136,0.08662668325899418,0.06324108381785816,3203,n2367_pose1668,v1
White,male,upper_lip_ratio,0.02476488409171249,0.03884624708581345,0.03202019340841587,0.008223577286496453,3203,n2367_pose1668,v1
White,pooled,beauty_score_raw,36.42177047729493,63.23324661254884,50.06874479864257,15.265863613461413,6488,n2367_pose1668,v1
White,pooled,brow_height_ratio,0.12273331940287571,0.15488211691408638,0.1390842797081961,0.01944884594528596,6488,n2367_pose1668,v1
White,pooled,brow_tilt_deg,-1.2486716231856523,1.2120073751442142,-0.03766440583698614,1.6173425213603674,6488,n2367_pose1668,v1
White,pooled,cheekbone_width_ratio,0.9820680099224064,0.9963634136273263,0.9890192024798412,0.00864844708531096,6488,n2367_pose1668,v1
White,pooled,chin_width_ratio,0.31556396206271087,0.34730428975755434,0.33183237573005386,0.02098850116803723,6488,n2367_pose1668,v1
White,pooled,eye_openness_ratio,0.24179952448125003,0.3744410491642734,0.30572411453432335,0.08470995904017947,6488,n2367_pose1668,v1
White,pooled,eye_size_ratio,0.17718852360633905,0.20750637158205126,0.19259261798801752,0.018742101496169113,6488,n2367_pose1668,v1
White,pooled,eye_spacing_ratio,1.1679848419498875,1.4053545522922377,1.2898097439330223,0.14712144102323024,6488,n2367_pose1668,v1
White,pooled,eye_tilt_deg,-0.7517361932910285,0.7758756297059678,0.009045762694311186,1.0234421907033544,6488,n2367_pose1668,v1
White,pooled,face_aspect_ratio,0.8043244697532289,0.9009332493248008,0.8539009846916874,0.06019522483777952,6488,n2367_pose1668,v1
White,pooled,jaw_angle_sharpness,104.21018315657706,114.35413183414019,109.20333225963827,6.128275061732281,6488,n2367_pose1668,v1
White,pooled,jaw_width_ratio,0.7877380261531488,0.8273377303226142,0.8076134307159322,0.02478059811161917,6488,n2367_pose1668,v1
White,pooled,lip_thickness_ratio,0.0031260015448460053,0.0759910528257236,0.042585234277628115,0.037545973006091415,6488,n2367_pose1668,v1
White,pooled,lower_cheek_ratio,0.8797838091236452,0.9142039227747379,0.8968133525753199,0.02139418379045236,6488,n2367_pose1668,v1
White,pooled,lowerface_length_ratio,0.4553468112158866,0.5301420128867809,0.4929321474429843,0.04529150154120181,6488,n2367_pose1668,v1
White,pooled,midface_length_ratio,0.1639194572733495,0.2342479000313606,0.1987459199105791,0.04222509857053048,6488,n2367_pose1668,v1
White,pooled,mouth_corner_tilt_deg,-1.0666003905876993,1.3444039173230027,0.13718947405756027,1.6247255255572643,6488,n2367_pose1668,v1
White,pooled,mouth_width_ratio,0.34267366567522145,0.44894345371277034,0.39568906020327266,0.057022168022087406,6488,n2367_pose1668,v1
White,pooled,nose_length_ratio,0.15225618392852738,0.1883242071372081,0.17050004815631184,0.021184287600837445,6488,n2367_pose1668,v1
White,pooled,nose_tip_deviation_ratio,0.04462011947401266,0.28127170558753356,0.1644128485453596,0.1214040618767398,6488,n2367_pose1668,v1
White,pooled,nose_width_ratio,0.20407718005078682,0.22869400171087823,0.21671002331595046,0.01522610206362185,6488,n2367_pose1668,v1
White,pooled,philtrum_ratio,0.07211128248074342,0.09844434693846872,0.08532159124019767,0.015845974560052035,6488,n2367_pose1668,v1
White,pooled,symmetry_error,0.02420682137211164,0.14784665207068126,0.08726141156518336,0.06273719661968002,6488,n2367_pose1668,v1
White,pooled,upper_lip_ratio,0.025342332327499818,0.039267329622839936,0.03247572818995993,0.008198308211713261,6488,n2367_pose1668,v1
global,female,beauty_score_raw,33.55849838256836,59.55500030517578,46.74301194033368,14.838367226133265,16906,n2367_pose1668,v1
global,female,brow_height_ratio,0.13340775836172603,0.1637921974030117,0.1486536613606029,0.017848570866090565,16906,n2367_pose1668,v1
global,female,brow_tilt_deg,-1.258416700467989,1.198735566907794,-0.0241081938612714,1.6241139221504224,16906,n2367_pose1668,v1
global,female,cheekbone_width_ratio,0.9817165768267012,0.9961334722510953,0.9888530442743908,0.008668902896295304,16906,n2367_pose1668,v1
global,female,chin_width_ratio,0.3072379649059261,0.3397290136252808,0.32394626073131555,0.020092762158178498,16906,n2367_pose1668,v1
global,female,eye_openness_ratio,0.25244884180320704,0.3821975269914332,0.31525250995820137,0.08333297382793592,16906,n2367_pose1668,v1
global,female,eye_size_ratio,0.17915803976528777,0.21158417811599978,0.1955948095955612,0.019517237588842117,16906,n2367_pose1668,v1
global,female,eye_spacing_ratio,1.1640581061753412,1.4157733198303584,1.2924391618132605,0.15155527889892068,16906,n2367_pose1668,v1
global,female,eye_tilt_deg,-0.6647524438886744,0.7478306122860197,0.033966307487047494,0.9642241899237263,16906,n2367_pose1668,v1
global,female,face_aspect_ratio,0.8157754934179806,0.9087943103603678,0.8630636047271606,0.05749931223617281,16906,n2367_pose1668,v1
global,female,jaw_angle_sharpness,103.68199287792531,112.94263837058605,108.24595565468243,5.712900480557314,16906,n2367_pose1668,v1
global,female,jaw_width_ratio,0.780421357026146,0.820529126457043,0.8005258131241166,0.024447786023405558,16906,n2367_pose1668,v1
global,female,lip_thickness_ratio,0.003216134690642013,0.07959566069312052,0.04400155536177106,0.03872289525040507,16906,n2367_pose1668,v1
global,female,lower_cheek_ratio,0.8752891818443578,0.9095430752715006,0.8922061241081537,0.020860034676203808,16906,n2367_pose1668,v1
global,female,lowerface_length_ratio,0.4475564338760818,0.5222245635961082,0.485137182554639,0.04526258302861065,16906,n2367_pose1668,v1
global,female,midface_length_ratio,0.1672021599506323,0.23548941301174056,0.2012273688541751,0.041144123914084695,16906,n2367_pose1668,v1
global,female,mouth_corner_tilt_deg,-1.1352778202665303,1.2059462914486605,0.025896137010531606,1.572503926234755,16906,n2367_pose1668,v1
global,female,mouth_width_ratio,0.34746014322298324,0.4532028555269839,0.4001154892505443,0.05646909842758839,16906,n2367_pose1668,v1
global,female,nose_length_ratio,0.1537270642434925,0.18873511592785086,0.17113769620519706,0.020588906222141025,16906,n2367_pose1668,v1
global,female,nose_tip_deviation_ratio,0.04450972796366087,0.275226512936661,0.16071779176920184,0.11919787687927086,16906,n2367_pose1668,v1
global,female,nose_width_ratio,0.20747430309965045,0.23357845089957777,0.22068157251598836,0.01582703932108896,16906,n2367_pose1668,v1
global,female,philtrum_ratio,0.06712061613735976,0.09333520406644863,0.08050299518539378,0.015246669214911567,16906,n2367_pose1668,v1
global,female,symmetry_error,0.024571495751539867,0.14537377655506134,0.08555987179311646,0.06124880326348555,16906,n2367_pose1668,v1
global,female,upper_lip_ratio,0.029146071743264276,0.043915885873593304,0.03673983415880976,0.008770514747287865,16906,n2367_pose1668,v1
global,male,beauty_score_raw,32.442542266845706,58.171854400634764,45.520735597032775,14.937644280253519,17994,n2367_pose1668,v1
global,male,brow_height_ratio,0.125579425068367,0.1590336712967048,0.14252509453428708,0.019618091019897435,17994,n2367_pose1668,v1
global,male,brow_tilt_deg,-1.2753597709223012,1.248220477249621,-0.009495818467000558,1.6445659761423022,17994,n2367_pose1668,v1
global,male,cheekbone_width_ratio,0.9822271013373686,0.9971534647618303,0.9895308536486624,0.009114508156638362,17994,n2367_pose1668,v1
global,male,chin_width_ratio,0.3154824495363706,0.3499257015097005,0.3330526142866943,0.021853911250323984,17994,n2367_pose1668,v1
global,male,eye_openness_ratio,0.23693119016663672,0.37098279428363734,0.3022632181925205,0.08473836249148384,17994,n2367_pose1668,v1
global,male,eye_size_ratio,0.1767324573937476,0.2074201158713653,0.19208557082194835,0.018707205369524756,17994,n2367_pose1668,v1
global,male,eye_spacing_ratio,1.1777501634984655,1.4178635097116354,1.3005920181726232,0.1455039900070716,17994,n2367_pose1668,v1
global,male,eye_tilt_deg,-0.7509488797266238,0.7783129705411486,0.011600558345501642,1.039054420135036,17994,n2367_pose1668,v1
global,male,face_aspect_ratio,0.8153253763019008,0.9132267699791853,0.8652605819291184,0.05948273188511906,17994,n2367_pose1668,v1
global,male,jaw_angle_sharpness,103.026141890736,113.21091707560174,108.00772253765419,6.114290202403524,17994,n2367_pose1668,v1
global,male,jaw_width_ratio,0.7858063117881877,0.829322493377481,0.8073339526569574,0.027191941241280132,17994,n2367_pose1668,v1
global,male,lip_thickness_ratio,0.0025690616196923366,0.06883511210512518,0.036136622326567926,0.03635415868790532,17994,n2367_pose1668,v1
global,male,lower_cheek_ratio,0.8788110133697843,0.9164637768045026,0.8973174983944824,0.023274696579100647,17994,n2367_pose1668,v1
global,male,lowerface_length_ratio,0.45415812548779566,0.5312245686336905,0.4928502033678156,0.045724404440618406,17994,n2367_pose1668,v1
global,male,midface_length_ratio,0.16190877408076806,0.23274715954885047,0.19703023527954494,0.04186739258103072,17994,n2367_pose1668,v1
global,male,mouth_corner_tilt_deg,-1.2194800262641268,1.249800939503079,0.001285203999571867,1.6480724639299935,17994,n2367_pose1668,v1
global,male,mouth_width_ratio,0.33796186805058814,0.4265558680295348,0.3823405962911164,0.05062667987161972,17994,n2367_pose1668,v1
global,male,nose_length_ratio,0.15374658029046256,0.18955609553797942,0.17156463856480114,0.020919550460325582,17994,n2367_pose1668,v1
global,male,nose_tip_deviation_ratio,0.04171650371771148,0.2690118852558279,0.15541070060722426,0.11760217724638865,17994,n2367_pose1668,v1
global,male,nose_width_ratio,0.20833232477380131,0.23571559950603654,0.22223065797450162,0.01670871430679735,17994,n2367_pose1668,v1
global,male,philtrum_ratio,0.07371552268306604,0.09973644733298236,0.08688690866357539,0.015208466522769734,17994,n2367_pose1668,v1
global,male,symmetry_error,0.02335321307182312,0.14614477753639224,0.08460318566120584,0.06224697363954557,17994,n2367_pose1668,v1
global,male,upper_lip_ratio,0.02831065085841862,0.04390980698309721,0.036378387338687215,0.00922442472165145,17994,n2367_pose1668,v1
global,pooled,beauty_score_raw,33.00052032470703,58.863427352905276,46.13187376868323,14.900626468552808,34900,n2367_pose1668,v1
global,pooled,brow_height_ratio,0.1294935917150465,0.16141293434985826,0.14558937794744498,0.0190029029742715,34900,n2367_pose1668,v1
global,pooled,brow_tilt_deg,-1.266888235695145,1.2234780220787074,-0.01680200616413598,1.6343882713059714,34900,n2367_pose1668,v1
global,pooled,cheekbone_width_ratio,0.9819718390820349,0.9966434685064628,0.9891919489615266,0.00890095076765952,34900,n2367_pose1668,v1
global,pooled,chin_width_ratio,0.3113602072211483,0.3448273575674906,0.3284994375090049,0.021479936750605125,34900,n2367_pose1668,v1
global,pooled,eye_openness_ratio,0.24469001598492188,0.37659016063753525,0.30875786407536093,0.08428919104794089,34900,n2367_pose1668,v1
global,pooled,eye_size_ratio,0.17794524857951768,0.20950214699368253,0.19384019020875476,0.019196867898462026,34900,n2367_pose1668,v1
global,pooled,eye_spacing_ratio,1.1709041348369034,1.4168184147709968,1.296515589992942,0.1486163655246532,34900,n2367_pose1668,v1
global,pooled,eye_tilt_deg,-0.7078506618076491,0.763071791413584,0.02278343291627457,1.0024002418703701,34900,n2367_pose1668,v1
global,pooled,face_aspect_ratio,0.8155504348599407,0.9110105401697766,0.8641620933281395,0.05850974130246431,34900,n2367_pose1668,v1
global,pooled,jaw_angle_sharpness,103.35406738433065,113.0767777230939,108.12683909616831,5.918198800690198,34900,n2367_pose1668,v1
global,pooled,jaw_width_ratio,0.7831138344071669,0.824925809917262,0.803929882890537,0.026079410383140916,34900,n2367_pose1668,v1
global,pooled,lip_thickness_ratio,0.002892598155167175,0.07421538639912284,0.040069088844169494,0.037762521475024416,34900,n2367_pose1668,v1
global,pooled,lower_cheek_ratio,0.877050097607071,0.9130034260380016,0.894761811251318,0.022247647303583574,34900,n2367_pose1668,v1
global,pooled,lowerface_length_ratio,0.4508572796819387,0.5267245661148994,0.4889936929612273,0.04565724438083904,34900,n2367_pose1668,v1
global,pooled,midface_length_ratio,0.16455546701570017,0.23411828628029552,0.19912880206686,0.04156035045156231,34900,n2367_pose1668,v1
global,pooled,mouth_corner_tilt_deg,-1.1773789232653287,1.2278736154758696,0.013590670505051737,1.6107784288038867,34900,n2367_pose1668,v1
global,pooled,mouth_width_ratio,0.3427110056367857,0.43987936177825937,0.39122804277083034,0.05435896063165534,34900,n2367_pose1668,v1
global,pooled,nose_length_ratio,0.15373682226697755,0.18914560573291514,0.17135116738499911,0.020755984568015935,34900,n2367_pose1668,v1
global,pooled,nose_tip_deviation_ratio,0.04311311584068618,0.2721191990962445,0.15806424618821305,0.11843244604819576,34900,n2367_pose1668,v1
global,pooled,nose_width_ratio,0.2079033139367259,0.23464702520280717,0.221456115245245,0.016292270258259793,34900,n2367_pose1668,v1
global,pooled,philtrum_ratio,0.07041806941021289,0.0965358256997155,0.08369495192448459,0.015558527433076537,34900,n2367_pose1668,v1
global,pooled,symmetry_error,0.023962354411681493,0.14575927704572678,0.08508152872716115,0.061751758082944225,34900,n2367_pose1668,v1
global,pooled,upper_lip_ratio,0.02872836130084145,0.043912846428345254,0.036559110748748486,0.009002145918604551,34900,n2367_pose1668,v1
